id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
123608,7494,Comanche: Maximum Overkill,NULL,1992-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
123678,39383,Wild West C.O.W.-Boys of Moo Mesa,NULL,1992-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123690,48290,Ferrari Grand Prix Challenge,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123812,14499,Buck Rogers: Matrix Cubed,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124274,46186,Joshua & The Battle of Jericho,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124287,46072,Ninja Burai Densetsu,NULL,1992-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124529,3688,Hello Kitty's Flower Shop,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124639,122639,T'Was a Time of Dread,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124689,15362,Scrabble,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,60.0000,0
125247,8050,Tiny Toon Adventures: Buster Busts Loose!,NULL,1992-12-18 00:00:00.000,7,NULL,NULL,NULL,76.7641,20
125434,18575,Wild West Seymour,"Seymour's second adventure was based around a western he was shooting, and featured him attempting to track down a villain who was attempting to sabotage the movie. The game was divided into four sections, as Seymour visited various American locations in his quest. Other than being in four parts, this game had a similar format to the first, but was somewhat less successful, as it was perceived to be a little too easy.",1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125489,9260,Dark Seed,NULL,1992-12-31 00:00:00.000,4,NULL,NULL,NULL,78.7900,8
125644,38077,Doraemon: Nobita no Dorabian Night,NULL,1992-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125711,48437,Kyouryuu Sentai Zyuranger,NULL,1992-11-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
125880,39022,Putty,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126059,28568,Motörhead,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126274,37254,Wordtris,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126561,48979,Jeep Jamboree: Off Road Adventure,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0
126773,42016,Nexzr,"In the year 2012 an alien armada attacked the Earth. Two young pilots were in the midst of a battle, and one of them, a lovely young woman, was killed. Three years later, the surviving pilot finally got a chance to avenge her death. Navigating a powerful new fighter ship named ""Slasher"", the pilot ventured into space, ready to bring destruction to those who took so much away from him.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126803,48483,The Golf '92,NULL,1992-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126825,40347,Holosseum,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126836,46307,Shining Force Gaiden: Ensei Jashin no Kuni e,NULL,1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126955,77217,Where in the World is Carmen Sandiego?: Deluxe Edition,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127095,42570,Family Dog,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127120,16035,Kid Chameleon,"The player, as Kid Chameleon, progresses through a series of levels, containing an array of deadly enemies and obstacles. Most levels contain a flag, which is the primary goal of each level, from which the player progresses to the next level. However, a number of teleporters throughout the game can warp the player not only to different places in the same level, but also to different levels, and sometimes to an entirely different path through the game. At the end of the game, Kid fights and defeats the final boss, Heady Metal. Kid Chameleon contains 103 levels, of which only about half are on the ""main path"" (traversing levels only by flags), and also counts 32 smaller unnamed levels, simply called ""Elsewhere"". Despite the game's considerable length, there was no password system or other method of saving the game (although re-releases in compilations and Virtual Console include their own save features). There are several bonuses that can be earned at the end of certain levels (in which the flag is touched), including beating a time limit, not getting hit and not collecting any prizes. 
 
As Kid Chameleon moves through the game's levels, he gains access to masks that transform him into different characters. Each character has different special abilities and varying amounts of hit points. Collecting a mask that the player is already wearing will restore its health. The sheer amount of variety in gameplay due to the various characters is part of what gave Kid Chameleon such an addictive style; few levels repeated the same structure and they usually had specific strategies and characters to be beaten. In addition to the offensive abilities of each form, the Kid could also defeat enemies by jumping on them, although he may take damage from some enemies by doing so. Each form can also make use of Diamond Powers which require diamonds collected in the game to use, accessed by pressing A + Start. Players lose a life if Kid Chameleon loses all his hit points in human form, is crushed, falls into bottomless pits or lava or touches the drill wall which appears in certain levels, or if time runs out. Extra lives and continues can be found in the game, with additional lives awarded for every 50,000 points.",1992-05-28 00:00:00.000,3,NULL,NULL,NULL,84.9678,25
127490,145246,Bass Class,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127529,42050,Lady Sword: Ryakudatsusareta 10-nin no Otome,NULL,1992-06-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127604,46391,Seirei Shinseiki Fhey Area,NULL,1992-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127761,14351,Bug Bomber,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127857,12560,Cytron,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127924,38407,Xardion,NULL,1992-03-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127940,12099,Fire & Ice: The Daring Adventures of Cool Coyote,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128274,142320,BassTour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128296,128366,Camisole,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128369,40973,Zing Zing Zip,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128441,39862,Desert Breaker,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128451,45711,Wani Wani World,NULL,1992-03-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128653,12908,Ultima Underworld: The Stygian Abyss,NULL,1992-03-11 00:00:00.000,7,NULL,NULL,NULL,74.5373,21
128730,14215,ADI French: 14/15 Years,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128796,5934,Warrior of Rome II,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128812,45795,The Majors Pro Baseball,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128871,45901,Video Speedway,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128877,6633,Spear of Destiny,"It's World War II and you are B.J. Blazkowicz, the Allies' most valuable agent. In the midst of the German Blitzkrieg, the Spear that pierced the side of Christ is taken from Versailles by the Nazis and secured in the impregnable Castle Wolfenstein. According to legend, no man can be defeated when he has the Spear. Hitler believes himself to be invincible with the power of the Spear as his brutal army sweeps across Europe. Your mission is to infiltrate the heavily guarded Nazi stronghold and recapture the Spear from an already unbalanced Hitler. The loss of his most coveted weapon could push him over the edge. It could also get you ripped to pieces.",1992-09-18 00:00:00.000,9,NULL,NULL,NULL,79.1839,29
129062,194939,Kingyo Chuuihou! 2 Gyopi-chan wo Sagase!,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129063,46215,Fighting Masters,NULL,1992-09-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
129072,48159,Capcom's Gold Medal Challenge '92,NULL,1992-07-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
129105,46387,Quiz Scramble Special,NULL,1992-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129116,6855,R-Type Leo,"While somewhat canon, the plot deviates from the original story line: Mankind find themselves at a financially and technologically peaceful state between the constant conflict against the Bydo Empire. A space project called Project Paradise that had been held back for a long time was finally seeing light. The project involved the construction of an artificial terrestrial planet called Eden as a possible Human retreat. However, after the construction and functioning of the planet, Major - the bio-computer system responsible for maintaining Eden - malfunctions, takes control of the planet's defenses and attacks mankind. It is now up to the recently developed R-9 variations, the Leo, to fly in and stop Major's assault on its creators.",1992-12-31 00:00:00.000,2,NULL,NULL,NULL,88.7171,8
129157,46835,Fixeight,NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129225,81422,Sand Storm,"You command U.S. air and anti-aircraft forces in this exciting, fully animated re-creation of the air war over the Persian Gulf. 
While you launch Tomahawk sir strikes against enemy positions, you must also defend your own from incoming SCUD missiles and attack jets. 
With action as intense as anything at the video arcade, you'll need steady hands and nerves of steel in each and every mission! 
Terrific!",1992-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129238,6034,Thunder Force IV,NULL,1992-07-24 00:00:00.000,3,NULL,NULL,NULL,81.5065,10
129322,9990,A-Train,NULL,1992-12-31 00:00:00.000,2,NULL,60.0000,1,NULL,NULL
129358,66791,Super Tetris 2 + Bombliss,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129369,12494,1869,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
129544,46416,Marky Mark and the Funky Bunch: Make My Video,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129902,8166,G.I. Joe: The Atlantis Factor,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,78.9998,7
130223,8908,Alien 3,"Loosely based off of the movie franchise, the main character Ripley arrives at Fiorina ""Fury"" 161, and she finds the planet is infested by Xenomorph Runnera. She is equipped with Colonial Marine equipment to defend herself while rescuing prisoners that are captured by the Aliens.",1992-12-31 00:00:00.000,11,NULL,NULL,NULL,73.4025,28
130306,46266,Olympic Gold: Barcelona '92,NULL,1992-08-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
130336,42571,F1 ROC: Race of Champions,NULL,1992-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130365,19508,Alisia Dragoon,NULL,1992-03-01 00:00:00.000,2,NULL,NULL,NULL,82.1950,14
130374,14628,Cover Girl Strip Poker,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
130640,36740,Musya,"Musya follows a pikeman (described as a spearman in the Japanese version and a pikeman in the English version) named Imoto (Jinrai (神雷) in the Japanese version), who must descend to the abyss to save Shizuka, a maiden. After Imoto survives a battle in which all other combatants perish, he travels to Tengumura Village, where he collapses. The mayor, Akagi (who is not named in the Japanese version), greets Imoto and tells him that Shizuka (しずか) needs to be rescued. Imoto heads into Tengumura Cavern (known in the Japanese version as Kihōshōnyūdō (鬼宝鍾乳洞)).",1992-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130751,42628,Battle Grand Prix,NULL,1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130836,4501,Lethal Enforcers,NULL,1992-10-14 00:00:00.000,NULL,NULL,NULL,NULL,79.3749,7
130977,48877,Tokyo Pachi-Slot Adventure,NULL,1992-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131011,45866,Cosmic Fantasy Stories,NULL,1992-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131097,8133,Looney Tunes,NULL,1992-10-01 00:00:00.000,2,NULL,NULL,NULL,66.0000,2
131245,37623,Image Fight II - Operation Deepstriker,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131485,39288,Wizard Fire,"In the 4th century A.D., in the Empire of Gaul, the evil Zenon plans to take a hundred and one lives to open the Dragon Shrine and raise an army of undead. As the Sage foretold, the Shining Knights of the Wizard Fire are the ones to sweep the minions of evil.",1992-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
131530,18573,Super Seymour Saves The Plant,"This was the first of Seymour's pure arcade-style games. It was described as Seymour's first starring role in a film, and was a platform game, heavily based on the well-known game Bomb Jack.",1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131688,75232,Hollywood Poker Pro,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131760,8047,Tiny Toon Adventures 2: Trouble in Wackyland,NULL,1992-11-27 00:00:00.000,1,NULL,NULL,NULL,69.8944,5
131782,42228,Pachio-kun Special,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131902,8484,Cosmo's Cosmic Adventure,NULL,1992-03-01 00:00:00.000,4,NULL,NULL,NULL,70.0000,4
131955,6828,Global Gladiators,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
132089,12130,Guy Spy and the Crystals of Armageddon,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132115,4404,Teenage Mutant Ninja Turtles: The HyperStone Heist,"April O'Neil is reporting from Liberty Island when, in a sudden flash of light, her audience and herself witness Manhattan Island suddenly starting to shrink. Shredder then hijacks the airwaves and announces to the world that this was only a demonstration of the power of the Hyperstone, the treasure of Dimension X. With the Hyperstone in his possession, he now has the power to take over the world. The Turtles have no choice but to go after Shredder and stop him.",1992-12-11 00:00:00.000,9,NULL,NULL,NULL,80.5945,36
132166,42599,Doomsday Warrior,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132257,11906,Apidya,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132514,145266,Darkwing Duck,"Steelbeak has recruited some of St. Canard's dangerous criminals to help to build an ultimate crime weapon. As a result, S.H.U.S.H. requires the help of Darkwing Duck to stop them. There are few clues, except a picture of the criminals looking at stolen artwork. Darkwing must bring Steelbeak to justice by scouring the city to find puzzle pieces that reveal the villain's location.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132564,5342,The Addams Family,"The Addams Family's lawyer, Tully Alford, has taken control of their Gothic mansion and imprisoned Morticia Addams, Pugsley Addams, Wednesday Addams, Granny and Uncle Fester. The player controls Gomez Addams as he explores the various rooms in the mansion, locating items and battling monsters, until he has located all of the lost family members. The game has an almost completely open-world format, unusual for games of this era, which gives players the freedom to choose what order they will save the family members in. However, Gomez cannot save Morticia until the rest of the family is rescued.",1992-12-31 00:00:00.000,2,NULL,NULL,NULL,69.7003,12
132578,66168,Dragon Pink: The Hero Castle,NULL,1992-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132718,45772,Mystical Fighter,NULL,1992-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
132769,45731,Ikasuze! Koi no Doki Doki Penguin Land MD,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132842,18304,Swamp Thing,NULL,1992-12-02 00:00:00.000,NULL,NULL,NULL,NULL,33.0000,2
132866,39522,Mutation Nation,NULL,1992-01-16 00:00:00.000,NULL,NULL,NULL,NULL,63.0000,4
133177,20443,X-Men: The Arcade Game,"The player chooses one of six X-Men: Cyclops, Colossus, Wolverine, Storm, Nightcrawler or Dazzler. Their objective is to stop the villain Magneto from wreaking havoc on human civilization. They must fight through enemies from the comics such as an army of hundreds of Sentinels, mutant crocodiles, Reavers and supervillains such as Pyro, Blob, Wendigo, Nimrod, The White Queen, Juggernaut, The Living Monolith, and Mystique. Later, Magneto kidnaps Professor X and Kitty Pryde, prompting the heroes to go on a rescue mission. The heroes fight their way to Island M and ultimately to Magneto's base on Asteroid M where the final battle takes place.",1992-01-01 00:00:00.000,1,NULL,70.0000,2,61.2596,9
133372,172422,Freedom!,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133531,5395,Jaguar XJ220,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133779,37128,Shadowlands,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133801,12672,Lotus III: The Ultimate Challenge,NULL,1992-12-31 00:00:00.000,3,NULL,NULL,NULL,92.9040,14
133820,142943,XPilot,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133829,6546,Mr. Gimmick,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,80.9322,10
133877,8452,Darkwing Duck,The kingpins of crime are at it again! The mysterious criminal organization F.O.W.L. has hatched a plan to take control of the peaceful city of St. Canard. Six of their most heinous henchmen are running rampant through the city and only the daring Darkwing Duck can bring them to justice. Join Darkwing as he explores the woods to weed out Bushroot's evil plan. Search the warehouses along the wharf for Mega Volt and pull the plug on an electrifying scheme. Track down all six of F.O.W.L.'s crafty criminals and then prepare yourself as Darkwing squares off against the sinister Steelbeak in his fiendish floating fortress!,1992-06-01 00:00:00.000,9,NULL,NULL,NULL,80.9208,42
134017,4372,The Terminator,NULL,1992-05-01 00:00:00.000,2,NULL,NULL,NULL,63.0581,8
134350,42427,Shodai Nekketsu Kouha Kunio-kun,NULL,1992-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134558,8449,Felix the Cat,NULL,1992-10-01 00:00:00.000,5,NULL,NULL,NULL,79.8924,19
134561,14661,Dragon's Lair III: The Curse of Mordread,"After destroying the evil wizard Mordroc in his bid for marriage to your beloved Daphne in ""Dragon's Lair II: Time Warp"", Mordrdoc's evil sister Mordread is demanding revenge. You, as Dirk the Daring, must test your skills as you are thrust into a frantic quest thought time to save Daphne and the children. But you must hurry before the evil witch Mordread traps them forever in the Vortex of Eternity",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134662,48215,Race America,NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134917,9737,The Dagger of Amon Ra,NULL,1992-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
134965,78967,Top Striker,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135066,38427,Super Batter Up,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135149,171845,The Kingdom of Syree,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135163,171846,The Lost Tribe,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135361,48579,General's Son,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135463,4429,Road Rash II,NULL,1992-12-01 00:00:00.000,6,NULL,NULL,NULL,78.9371,26
135564,19078,International Tennis Open,NULL,1992-12-31 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
135667,11890,Agony,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135716,164631,Ultima Underworld 1+2,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135872,20031,Super Star Wars,NULL,1992-11-01 00:00:00.000,8,NULL,75.0000,3,68.2061,34
135884,46677,Nekketsu Koukou Dodgeball-bu: MD Soccer-hen,NULL,1992-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135930,48291,Crash 'n' the Boys: Street Challenge,NULL,1992-10-01 00:00:00.000,1,NULL,70.0000,1,NULL,NULL
